"arcLength", "radius", "height", "normalX", "normalY", "thickness", "thickX", "thickY"
  855.00100,      500,      455,    2.000000,0.000000,    17.10002, 17.10002,  0.00000
  856.00100,      500,      456,    2.000000,0.000000,    17.12002, 17.12002,  0.00000
  857.00100,      500,      457,    2.000000,0.000000,    17.14002, 17.14002,  0.00000
  858.00100,      500,      458,    2.000000,0.000000,    17.16002, 17.16002,  0.00000
  859.00100,      500,      459,    2.000000,0.000000,    17.18002, 17.18002,  0.00000
  860.00100,      500,      460,    2.000000,0.000000,    17.20002, 17.20002,  0.00000
  861.00100,      500,      461,    2.000000,0.000000,    17.22002, 17.22002,  0.00000
  862.00100,      500,      462,    2.000000,0.000000,    17.24002, 17.24002,  0.00000
  863.00100,      500,      463,    2.000000,0.000000,    17.26002, 17.26002,  0.00000
  864.00100,      500,      464,    2.000000,0.000000,    17.28002, 17.28002,  0.00000
  865.00100,      500,      465,    2.000000,0.000000,    17.30002, 17.30002,  0.00000
  866.00100,      500,      466,    2.000000,0.000000,    17.32002, 17.32002,  0.00000
  867.00100,      500,      467,    2.000000,0.000000,    17.34002, 17.34002,  0.00000
  868.00100,      500,      468,    2.000000,0.000000,    17.36002, 17.36002,  0.00000
  869.00100,      500,      469,    2.000000,0.000000,    17.38002, 17.38002,  0.00000
  870.00100,      500,      470,    2.000000,0.000000,    17.40002, 17.40002,  0.00000
  871.00100,      500,      471,    2.000000,0.000000,    17.42002, 17.42002,  0.00000
  872.00100,      500,      472,    2.000000,0.000000,    17.44002, 17.44002,  0.00000
  873.00100,      500,      473,    2.000000,0.000000,    17.46002, 17.46002,  0.00000
  874.00100,      500,      474,    2.000000,0.000000,    17.48002, 17.48002,  0.00000
  875.00100,      500,      475,    2.000000,0.000000,    17.50002, 17.50002,  0.00000
  876.00100,      500,      476,    2.000000,0.000000,    17.52002, 17.52002,  0.00000
  877.00100,      500,      477,    2.000000,0.000000,    17.54002, 17.54002,  0.00000
  878.00100,      500,      478,    2.000000,0.000000,    17.56002, 17.56002,  0.00000
  879.00100,      500,      479,    2.000000,0.000000,    17.58002, 17.58002,  0.00000
  880.00100,      500,      480,    2.000000,0.000000,    17.60002, 17.60002,  0.00000
  881.00100,      500,      481,    2.000000,0.000000,    17.62002, 17.62002,  0.00000
  882.00100,      500,      482,    2.000000,0.000000,    17.64002, 17.64002,  0.00000
  883.00100,      500,      483,    2.000000,0.000000,    17.66002, 17.66002,  0.00000
  884.00100,      500,      484,    2.000000,0.000000,    17.68002, 17.68002,  0.00000
  885.00100,      500,      485,    2.000000,0.000000,    17.70002, 17.70002,  0.00000
  886.00100,      500,      486,    2.000000,0.000000,    17.72002, 17.72002,  0.00000
  887.00100,      500,      487,    2.000000,0.000000,    17.74002, 17.74002,  0.00000
  888.00100,      500,      488,    2.000000,0.000000,    17.76002, 17.76002,  0.00000
  889.00100,      500,      489,    2.000000,0.000000,    17.78002, 17.78002,  0.00000
  890.00100,      500,      490,    2.000000,0.000000,    17.80002, 17.80002,  0.00000
  891.00100,      500,      491,    2.000000,0.000000,    17.82002, 17.82002,  0.00000
  892.00100,      500,      492,    2.000000,0.000000,    17.84002, 17.84002,  0.00000
  893.00100,      500,      493,    2.000000,0.000000,    17.86002, 17.86002,  0.00000
  894.00100,      500,      494,    2.000000,0.000000,    17.88002, 17.88002,  0.00000
  895.00100,      500,      495,    2.000000,0.000000,    17.90002, 17.90002,  0.00000
  896.00100,      500,      496,    2.000000,0.000000,    17.92002, 17.92002,  0.00000
  897.00100,      500,      497,    2.000000,0.000000,    17.94002, 17.94002,  0.00000
  898.00100,      500,      498,    2.000000,0.000000,    17.96002, 17.96002,  0.00000
  899.00100,      500,      499,    2.000000,0.000000,    17.98002, 17.98002,  0.00000
  900.00100,      500,      500,    2.000000,0.000000,    18.00002, 18.00002,  0.00000
  901.00100,      500,      501,    2.000000,0.000000,    18.02002, 18.02002,  0.00000
  902.00100,      500,      502,    2.000000,0.000000,    18.04002, 18.04002,  0.00000
  903.00100,      500,      503,    2.000000,0.000000,    18.06002, 18.06002,  0.00000
  904.00100,      500,      504,    2.000000,0.000000,    18.08002, 18.08002,  0.00000
  905.00100,      500,      505,    2.000000,0.000000,    18.10002, 18.10002,  0.00000
  906.00100,      500,      506,    2.000000,0.000000,    18.12002, 18.12002,  0.00000
  907.00100,      500,      507,    2.000000,0.000000,    18.14002, 18.14002,  0.00000
  908.00100,      500,      508,    2.000000,0.000000,    18.16002, 18.16002,  0.00000
  909.00100,      500,      509,    2.000000,0.000000,    18.18002, 18.18002,  0.00000
  910.00100,      500,      510,    2.000000,0.000000,    18.20002, 18.20002,  0.00000
  911.00100,      500,      511,    2.000000,0.000000,    18.22002, 18.22002,  0.00000
  912.00100,      500,      512,    2.000000,0.000000,    18.24002, 18.24002,  0.00000
  913.00100,      500,      513,    2.000000,0.000000,    18.26002, 18.26002,  0.00000
  914.00100,      500,      514,    2.000000,0.000000,    18.28002, 18.28002,  0.00000
  915.00100,      500,      515,    2.000000,0.000000,    18.30002, 18.30002,  0.00000
  916.00100,      500,      516,    2.000000,0.000000,    18.32002, 18.32002,  0.00000
  917.00100,      500,      517,    2.000000,0.000000,    18.34002, 18.34002,  0.00000
  918.00100,      500,      518,    2.000000,0.000000,    18.36002, 18.36002,  0.00000
  919.00100,      500,      519,    2.000000,0.000000,    18.38002, 18.38002,  0.00000
  920.00100,      500,      520,    2.000000,0.000000,    18.40002, 18.40002,  0.00000
  921.00100,      500,      521,    2.000000,0.000000,    18.42002, 18.42002,  0.00000
  922.00100,      500,      522,    2.000000,0.000000,    18.44002, 18.44002,  0.00000
  923.00100,      500,      523,    2.000000,0.000000,    18.46002, 18.46002,  0.00000
  924.00100,      500,      524,    2.000000,0.000000,    18.48002, 18.48002,  0.00000
  925.00100,      500,      525,    2.000000,0.000000,    18.50002, 18.50002,  0.00000
  926.00100,      500,      526,    2.000000,0.000000,    18.52002, 18.52002,  0.00000
  927.00100,      500,      527,    2.000000,0.000000,    18.54002, 18.54002,  0.00000
  928.00100,      500,      528,    2.000000,0.000000,    18.56002, 18.56002,  0.00000
  929.00100,      500,      529,    2.000000,0.000000,    18.58002, 18.58002,  0.00000
  930.00100,      500,      530,    2.000000,0.000000,    18.60002, 18.60002,  0.00000
  931.00100,      500,      531,    2.000000,0.000000,    18.62002, 18.62002,  0.00000
  932.00100,      500,      532,    2.000000,0.000000,    18.64002, 18.64002,  0.00000
  933.00100,      500,      533,    2.000000,0.000000,    18.66002, 18.66002,  0.00000
  934.00100,      500,      534,    2.000000,0.000000,    18.68002, 18.68002,  0.00000
  935.00100,      500,      535,    2.000000,0.000000,    18.70002, 18.70002,  0.00000
  936.00100,      500,      536,    2.000000,0.000000,    18.72002, 18.72002,  0.00000
  937.00100,      500,      537,    2.000000,0.000000,    18.74002, 18.74002,  0.00000
  938.00100,      500,      538,    2.000000,0.000000,    18.76002, 18.76002,  0.00000
  939.00100,      500,      539,    2.000000,0.000000,    18.78002, 18.78002,  0.00000
  940.00100,      500,      540,    2.000000,0.000000,    18.80002, 18.80002,  0.00000
  941.00100,      500,      541,    2.000000,0.000000,    18.82002, 18.82002,  0.00000
  942.00100,      500,      542,    2.000000,0.000000,    18.84002, 18.84002,  0.00000
  943.00100,      500,      543,    2.000000,0.000000,    18.86002, 18.86002,  0.00000
  944.00100,      500,      544,    2.000000,0.000000,    18.88002, 18.88002,  0.00000
  945.00100,      500,      545,    2.000000,0.000000,    18.90002, 18.90002,  0.00000
  946.00100,      500,      546,    2.000000,0.000000,    18.92002, 18.92002,  0.00000
  947.00100,      500,      547,    2.000000,0.000000,    18.94002, 18.94002,  0.00000
  948.00100,      500,      548,    2.000000,0.000000,    18.96002, 18.96002,  0.00000
  949.00100,      500,      549,    2.000000,0.000000,    18.98002, 18.98002,  0.00000
  950.00100,      500,      550,    2.000000,0.000000,    19.00002, 19.00002,  0.00000
  951.00100,      500,      551,    2.000000,0.000000,    19.02002, 19.02002,  0.00000
  952.00100,      500,      552,    2.000000,0.000000,    19.04002, 19.04002,  0.00000
  953.00100,      500,      553,    2.000000,0.000000,    19.06002, 19.06002,  0.00000
  954.00100,      500,      554,    2.000000,0.000000,    19.08002, 19.08002,  0.00000
  955.00100,      500,      555,    2.000000,0.000000,    19.10002, 19.10002,  0.00000
  956.00100,      500,      556,    2.000000,0.000000,    19.12002, 19.12002,  0.00000
  957.00100,      500,      557,    2.000000,0.000000,    19.14002, 19.14002,  0.00000
  958.00100,      500,      558,    2.000000,0.000000,    19.16002, 19.16002,  0.00000
  959.00100,      500,      559,    2.000000,0.000000,    19.18002, 19.18002,  0.00000
  960.00100,      500,      560,    2.000000,0.000000,    19.20002, 19.20002,  0.00000
  961.00100,      500,      561,    2.000000,0.000000,    19.22002, 19.22002,  0.00000
  962.00100,      500,      562,    2.000000,0.000000,    19.24002, 19.24002,  0.00000
  963.00100,      500,      563,    2.000000,0.000000,    19.26002, 19.26002,  0.00000
  964.00100,      500,      564,    2.000000,0.000000,    19.28002, 19.28002,  0.00000
  965.00100,      500,      565,    2.000000,0.000000,    19.30002, 19.30002,  0.00000
  966.00100,      500,      566,    2.000000,0.000000,    19.32002, 19.32002,  0.00000
  967.00100,      500,      567,    2.000000,0.000000,    19.34002, 19.34002,  0.00000
  968.00100,      500,      568,    2.000000,0.000000,    19.36002, 19.36002,  0.00000
  969.00100,      500,      569,    2.000000,0.000000,    19.38002, 19.38002,  0.00000
  970.00100,      500,      570,    2.000000,0.000000,    19.40002, 19.40002,  0.00000
  971.00100,      500,      571,    2.000000,0.000000,    19.42002, 19.42002,  0.00000
  972.00100,      500,      572,    2.000000,0.000000,    19.44002, 19.44002,  0.00000
  973.00100,      500,      573,    2.000000,0.000000,    19.46002, 19.46002,  0.00000
  974.00100,      500,      574,    2.000000,0.000000,    19.48002, 19.48002,  0.00000
  975.00100,      500,      575,    2.000000,0.000000,    19.50002, 19.50002,  0.00000
  976.00100,      500,      576,    2.000000,0.000000,    19.52002, 19.52002,  0.00000
  977.00100,      500,      577,    2.000000,0.000000,    19.54002, 19.54002,  0.00000
  978.00100,      500,      578,    2.000000,0.000000,    19.56002, 19.56002,  0.00000
  979.00100,      500,      579,    2.000000,0.000000,    19.58002, 19.58002,  0.00000
  980.00100,      500,      580,    2.000000,0.000000,    19.60002, 19.60002,  0.00000
  981.00100,      500,      581,    2.000000,0.000000,    19.62002, 19.62002,  0.00000
  982.00100,      500,      582,    2.000000,0.000000,    19.64002, 19.64002,  0.00000
  983.00100,      500,      583,    2.000000,0.000000,    19.66002, 19.66002,  0.00000
  984.00100,      500,      584,    2.000000,0.000000,    19.68002, 19.68002,  0.00000
  985.00100,      500,      585,    2.000000,0.000000,    19.70002, 19.70002,  0.00000
  986.00100,      500,      586,    2.000000,0.000000,    19.72002, 19.72002,  0.00000
  987.00100,      500,      587,    2.000000,0.000000,    19.74002, 19.74002,  0.00000
  988.00100,      500,      588,    2.000000,0.000000,    19.76002, 19.76002,  0.00000
  989.00100,      500,      589,    2.000000,0.000000,    19.78002, 19.78002,  0.00000
  990.00100,      500,      590,    2.000000,0.000000,    19.80002, 19.80002,  0.00000
  991.00100,      500,      591,    2.000000,0.000000,    19.82002, 19.82002,  0.00000
  992.00100,      500,      592,    2.000000,0.000000,    19.84002, 19.84002,  0.00000
  993.00100,      500,      593,    2.000000,0.000000,    19.86002, 19.86002,  0.00000
  994.00100,      500,      594,    2.000000,0.000000,    19.88002, 19.88002,  0.00000
  995.00100,      500,      595,    2.000000,0.000000,    19.90002, 19.90002,  0.00000
  996.00100,      500,      596,    2.000000,0.000000,    19.92002, 19.92002,  0.00000
  997.00100,      500,      597,    2.000000,0.000000,    19.94002, 19.94002,  0.00000
  998.00100,      500,      598,    2.000000,0.000000,    19.96002, 19.96002,  0.00000
  999.00100,      500,      599,    2.000000,0.000000,    19.98002, 19.98002,  0.00000
 1000.00100,      500,      600,    2.000000,0.000000,    20.00002, 20.00002,  0.00000
 1001.00100,      500,      601,    2.000000,0.000000,    20.02002, 20.02002,  0.00000
 1002.00100,      500,      602,    2.000000,0.000000,    20.04002, 20.04002,  0.00000
 1003.00100,      500,      603,    2.000000,0.000000,    20.06002, 20.06002,  0.00000
 1004.00100,      500,      604,    2.000000,0.000000,    20.08002, 20.08002,  0.00000
 1005.00100,      500,      605,    2.000000,0.000000,    20.10002, 20.10002,  0.00000
 1006.00100,      500,      606,    2.000000,0.000000,    20.12002, 20.12002,  0.00000
 1007.00100,      500,      607,    2.000000,0.000000,    20.14002, 20.14002,  0.00000
 1008.00100,      500,      608,    2.000000,0.000000,    20.16002, 20.16002,  0.00000
 1009.00100,      500,      609,    2.000000,0.000000,    20.18002, 20.18002,  0.00000
 1010.00100,      500,      610,    2.000000,0.000000,    20.20002, 20.20002,  0.00000
 1011.00100,      500,      611,    2.000000,0.000000,    20.22002, 20.22002,  0.00000
 1012.00100,      500,      612,    2.000000,0.000000,    20.24002, 20.24002,  0.00000
 1013.00100,      500,      613,    2.000000,0.000000,    20.26002, 20.26002,  0.00000
 1014.00100,      500,      614,    2.000000,0.000000,    20.28002, 20.28002,  0.00000
 1015.00100,      500,      615,    2.000000,0.000000,    20.30002, 20.30002,  0.00000
 1016.00100,      500,      616,    2.000000,0.000000,    20.32002, 20.32002,  0.00000
 1017.00100,      500,      617,    2.000000,0.000000,    20.34002, 20.34002,  0.00000
 1018.00100,      500,      618,    2.000000,0.000000,    20.36002, 20.36002,  0.00000
 1019.00100,      500,      619,    2.000000,0.000000,    20.38002, 20.38002,  0.00000
 1020.00100,      500,      620,    2.000000,0.000000,    20.40002, 20.40002,  0.00000
 1021.00100,      500,      621,    2.000000,0.000000,    20.42002, 20.42002,  0.00000
 1022.00100,      500,      622,    2.000000,0.000000,    20.44002, 20.44002,  0.00000
 1023.00100,      500,      623,    2.000000,0.000000,    20.46002, 20.46002,  0.00000
 1024.00100,      500,      624,    2.000000,0.000000,    20.48002, 20.48002,  0.00000
 1025.00100,      500,      625,    2.000000,0.000000,    20.50002, 20.50002,  0.00000
 1026.00100,      500,      626,    2.000000,0.000000,    20.52002, 20.52002,  0.00000
 1027.00100,      500,      627,    2.000000,0.000000,    20.54002, 20.54002,  0.00000
 1028.00100,      500,      628,    2.000000,0.000000,    20.56002, 20.56002,  0.00000
 1029.00100,      500,      629,    2.000000,0.000000,    20.58002, 20.58002,  0.00000
 1030.00100,      500,      630,    2.000000,0.000000,    20.60002, 20.60002,  0.00000
 1031.00100,      500,      631,    2.000000,0.000000,    20.62002, 20.62002,  0.00000
 1032.00100,      500,      632,    2.000000,0.000000,    20.64002, 20.64002,  0.00000
 1033.00100,      500,      633,    2.000000,0.000000,    20.66002, 20.66002,  0.00000
 1034.00100,      500,      634,    2.000000,0.000000,    20.68002, 20.68002,  0.00000
 1035.00100,      500,      635,    2.000000,0.000000,    20.70002, 20.70002,  0.00000
 1036.00100,      500,      636,    2.000000,0.000000,    20.72002, 20.72002,  0.00000
 1037.00100,      500,      637,    2.000000,0.000000,    20.74002, 20.74002,  0.00000
 1038.00100,      500,      638,    2.000000,0.000000,    20.76002, 20.76002,  0.00000
 1039.00100,      500,      639,    2.000000,0.000000,    20.78002, 20.78002,  0.00000
 1040.00100,      500,      640,    2.000000,0.000000,    20.80002, 20.80002,  0.00000
 1041.00100,      500,      641,    2.000000,0.000000,    20.82002, 20.82002,  0.00000
 1042.00100,      500,      642,    2.000000,0.000000,    20.84002, 20.84002,  0.00000
 1043.00100,      500,      643,    2.000000,0.000000,    20.86002, 20.86002,  0.00000
 1044.00100,      500,      644,    2.000000,0.000000,    20.88002, 20.88002,  0.00000
 1045.00100,      500,      645,    2.000000,0.000000,    20.90002, 20.90002,  0.00000
 1046.00100,      500,      646,    2.000000,0.000000,    20.92002, 20.92002,  0.00000
 1047.00100,      500,      647,    2.000000,0.000000,    20.94002, 20.94002,  0.00000
 1048.00100,      500,      648,    2.000000,0.000000,    20.96002, 20.96002,  0.00000
 1049.00100,      500,      649,    2.000000,0.000000,    20.98002, 20.98002,  0.00000
 1050.00100,      500,      650,    2.000000,0.000000,    21.00002, 21.00002,  0.00000
 1051.00100,      500,      651,    2.000000,0.000000,    21.02002, 21.02002,  0.00000
 1052.00100,      500,      652,    2.000000,0.000000,    21.04002, 21.04002,  0.00000
 1053.00100,      500,      653,    2.000000,0.000000,    21.06002, 21.06002,  0.00000
 1054.00100,      500,      654,    2.000000,0.000000,    21.08002, 21.08002,  0.00000
 1055.00100,      500,      655,    2.000000,0.000000,    21.10002, 21.10002,  0.00000
 1056.00100,      500,      656,    2.000000,0.000000,    21.12002, 21.12002,  0.00000
 1057.00100,      500,      657,    2.000000,0.000000,    21.14002, 21.14002,  0.00000
 1058.00100,      500,      658,    2.000000,0.000000,    21.16002, 21.16002,  0.00000
 1059.00100,      500,      659,    2.000000,0.000000,    21.18002, 21.18002,  0.00000
 1060.00100,      500,      660,    2.000000,0.000000,    21.20002, 21.20002,  0.00000
 1061.00100,      500,      661,    2.000000,0.000000,    21.22002, 21.22002,  0.00000
 1062.00100,      500,      662,    2.000000,0.000000,    21.24002, 21.24002,  0.00000
 1063.00100,      500,      663,    2.000000,0.000000,    21.26002, 21.26002,  0.00000
 1064.00100,      500,      664,    2.000000,0.000000,    21.28002, 21.28002,  0.00000
 1065.00100,      500,      665,    2.000000,0.000000,    21.30002, 21.30002,  0.00000
 1066.00100,      500,      666,    2.000000,0.000000,    21.32002, 21.32002,  0.00000
 1067.00100,      500,      667,    2.000000,0.000000,    21.34002, 21.34002,  0.00000
 1068.00100,      500,      668,    2.000000,0.000000,    21.36002, 21.36002,  0.00000
 1069.00100,      500,      669,    2.000000,0.000000,    21.38002, 21.38002,  0.00000
 1070.00100,      500,      670,    2.000000,0.000000,    21.40002, 21.40002,  0.00000
 1071.00100,      500,      671,    2.000000,0.000000,    21.42002, 21.42002,  0.00000
 1072.00100,      500,      672,    2.000000,0.000000,    21.44002, 21.44002,  0.00000
 1073.00100,      500,      673,    2.000000,0.000000,    21.46002, 21.46002,  0.00000
 1074.00100,      500,      674,    2.000000,0.000000,    21.48002, 21.48002,  0.00000
 1075.00100,      500,      675,    2.000000,0.000000,    21.50002, 21.50002,  0.00000
 1076.00100,      500,      676,    2.000000,0.000000,    21.52002, 21.52002,  0.00000
 1077.00100,      500,      677,    2.000000,0.000000,    21.54002, 21.54002,  0.00000
 1078.00100,      500,      678,    2.000000,0.000000,    21.56002, 21.56002,  0.00000
 1079.00100,      500,      679,    2.000000,0.000000,    21.58002, 21.58002,  0.00000
 1080.00100,      500,      680,    2.000000,0.000000,    21.60002, 21.60002,  0.00000
 1081.00100,      500,      681,    2.000000,0.000000,    21.62002, 21.62002,  0.00000
 1082.00100,      500,      682,    2.000000,0.000000,    21.64002, 21.64002,  0.00000
 1083.00100,      500,      683,    2.000000,0.000000,    21.66002, 21.66002,  0.00000
 1084.00100,      500,      684,    2.000000,0.000000,    21.68002, 21.68002,  0.00000
 1085.00100,      500,      685,    2.000000,0.000000,    21.70002, 21.70002,  0.00000
 1086.00100,      500,      686,    2.000000,0.000000,    21.72002, 21.72002,  0.00000
 1087.00100,      500,      687,    2.000000,0.000000,    21.74002, 21.74002,  0.00000
 1088.00100,      500,      688,    2.000000,0.000000,    21.76002, 21.76002,  0.00000
 1089.00100,      500,      689,    2.000000,0.000000,    21.78002, 21.78002,  0.00000
 1090.00100,      500,      690,    2.000000,0.000000,    21.80002, 21.80002,  0.00000
 1091.00100,      500,      691,    2.000000,0.000000,    21.82002, 21.82002,  0.00000
 1092.00100,      500,      692,    2.000000,0.000000,    21.84002, 21.84002,  0.00000
 1093.00100,      500,      693,    2.000000,0.000000,    21.86002, 21.86002,  0.00000
 1094.00100,      500,      694,    2.000000,0.000000,    21.88002, 21.88002,  0.00000
 1095.00100,      500,      695,    2.000000,0.000000,    21.90002, 21.90002,  0.00000
 1096.00100,      500,      696,    2.000000,0.000000,    21.92002, 21.92002,  0.00000
 1097.00100,      500,      697,    2.000000,0.000000,    21.94002, 21.94002,  0.00000
 1098.00100,      500,      698,    2.000000,0.000000,    21.96002, 21.96002,  0.00000
 1099.00100,      500,      699,    2.000000,0.000000,    21.98002, 21.98002,  0.00000
 1100.00100,      500,      700,    2.000000,0.000000,    22.00002, 22.00002,  0.00000
 1101.00100,      500,      701,    2.000000,0.000000,    22.02002, 22.02002,  0.00000
 1102.00100,      500,      702,    2.000000,0.000000,    22.04002, 22.04002,  0.00000
 1103.00100,      500,      703,    2.000000,0.000000,    22.06002, 22.06002,  0.00000
 1104.00100,      500,      704,    2.000000,0.000000,    22.08002, 22.08002,  0.00000
 1105.00100,      500,      705,    2.000000,0.000000,    22.10002, 22.10002,  0.00000
 1106.00100,      500,      706,    2.000000,0.000000,    22.12002, 22.12002,  0.00000
 1107.00100,      500,      707,    2.000000,0.000000,    22.14002, 22.14002,  0.00000
 1108.00100,      500,      708,    2.000000,0.000000,    22.16002, 22.16002,  0.00000
 1109.00100,      500,      709,    2.000000,0.000000,    22.18002, 22.18002,  0.00000
 1110.00100,      500,      710,    2.000000,0.000000,    22.20002, 22.20002,  0.00000
 1111.00100,      500,      711,    2.000000,0.000000,    22.22002, 22.22002,  0.00000
 1112.00100,      500,      712,    2.000000,0.000000,    22.24002, 22.24002,  0.00000
 1113.00100,      500,      713,    2.000000,0.000000,    22.26002, 22.26002,  0.00000
 1114.00100,      500,      714,    2.000000,0.000000,    22.28002, 22.28002,  0.00000
 1115.00100,      500,      715,    2.000000,0.000000,    22.30002, 22.30002,  0.00000
 1116.00100,      500,      716,    2.000000,0.000000,    22.32002, 22.32002,  0.00000
 1117.00100,      500,      717,    2.000000,0.000000,    22.34002, 22.34002,  0.00000
 1118.00100,      500,      718,    2.000000,0.000000,    22.36002, 22.36002,  0.00000
 1119.00100,      500,      719,    2.000000,0.000000,    22.38002, 22.38002,  0.00000
 1120.00100,      500,      720,    2.000000,0.000000,    22.40002, 22.40002,  0.00000
 1121.00100,      500,      721,    2.000000,0.000000,    22.42002, 22.42002,  0.00000
 1122.00100,      500,      722,    2.000000,0.000000,    22.44002, 22.44002,  0.00000
 1123.00100,      500,      723,    2.000000,0.000000,    22.46002, 22.46002,  0.00000
 1124.00100,      500,      724,    2.000000,0.000000,    22.48002, 22.48002,  0.00000
 1125.00100,      500,      725,    2.000000,0.000000,    22.50002, 22.50002,  0.00000
 1126.00100,      500,      726,    2.000000,0.000000,    22.52002, 22.52002,  0.00000
 1127.00100,      500,      727,    2.000000,0.000000,    22.54002, 22.54002,  0.00000
 1128.00100,      500,      728,    2.000000,0.000000,    22.56002, 22.56002,  0.00000
 1129.00100,      500,      729,    2.000000,0.000000,    22.58002, 22.58002,  0.00000
 1130.00100,      500,      730,    2.000000,0.000000,    22.60002, 22.60002,  0.00000
 1131.00100,      500,      731,    2.000000,0.000000,    22.62002, 22.62002,  0.00000
 1132.00100,      500,      732,    2.000000,0.000000,    22.64002, 22.64002,  0.00000
 1133.00100,      500,      733,    2.000000,0.000000,    22.66002, 22.66002,  0.00000
 1134.00100,      500,      734,    2.000000,0.000000,    22.68002, 22.68002,  0.00000
 1135.00100,      500,      735,    2.000000,0.000000,    22.70002, 22.70002,  0.00000
 1136.00100,      500,      736,    2.000000,0.000000,    22.72002, 22.72002,  0.00000
 1137.00100,      500,      737,    2.000000,0.000000,    22.74002, 22.74002,  0.00000
 1138.00100,      500,      738,    2.000000,0.000000,    22.76002, 22.76002,  0.00000
 1139.00100,      500,      739,    2.000000,0.000000,    22.78002, 22.78002,  0.00000
 1140.00100,      500,      740,    2.000000,0.000000,    22.80002, 22.80002,  0.00000
 1141.00100,      500,      741,    2.000000,0.000000,    22.82002, 22.82002,  0.00000
 1142.00100,      500,      742,    2.000000,0.000000,    22.84002, 22.84002,  0.00000
 1143.00100,      500,      743,    2.000000,0.000000,    22.86002, 22.86002,  0.00000
 1144.00100,      500,      744,    2.000000,0.000000,    22.88002, 22.88002,  0.00000
 1145.00100,      500,      745,    2.000000,0.000000,    22.90002, 22.90002,  0.00000
 1146.00100,      500,      746,    2.000000,0.000000,    22.92002, 22.92002,  0.00000
 1147.00100,      500,      747,    2.000000,0.000000,    22.94002, 22.94002,  0.00000
 1148.00100,      500,      748,    2.000000,0.000000,    22.96002, 22.96002,  0.00000
 1149.00100,      500,      749,    2.000000,0.000000,    22.98002, 22.98002,  0.00000
 1150.00100,      500,      750,    2.000000,0.000000,    23.00002, 23.00002,  0.00000
 1151.00100,      500,      751,    2.000000,0.000000,    23.02002, 23.02002,  0.00000
 1152.00100,      500,      752,    2.000000,0.000000,    23.04002, 23.04002,  0.00000
 1153.00100,      500,      753,    2.000000,0.000000,    23.06002, 23.06002,  0.00000
 1154.00100,      500,      754,    2.000000,0.000000,    23.08002, 23.08002,  0.00000
 1155.00100,      500,      755,    2.000000,0.000000,    23.10002, 23.10002,  0.00000
 1156.00100,      500,      756,    2.000000,0.000000,    23.12002, 23.12002,  0.00000
 1157.00100,      500,      757,    2.000000,0.000000,    23.14002, 23.14002,  0.00000
 1158.00100,      500,      758,    2.000000,0.000000,    23.16002, 23.16002,  0.00000
 1159.00100,      500,      759,    2.000000,0.000000,    23.18002, 23.18002,  0.00000
 1160.00100,      500,      760,    2.000000,0.000000,    23.20002, 23.20002,  0.00000
 1161.00100,      500,      761,    2.000000,0.000000,    23.22002, 23.22002,  0.00000
 1162.00100,      500,      762,    2.000000,0.000000,    23.24002, 23.24002,  0.00000
 1163.00100,      500,      763,    2.000000,0.000000,    23.26002, 23.26002,  0.00000
 1164.00100,      500,      764,    2.000000,0.000000,    23.28002, 23.28002,  0.00000
 1165.00100,      500,      765,    2.000000,0.000000,    23.30002, 23.30002,  0.00000
 1166.00100,      500,      766,    2.000000,0.000000,    23.32002, 23.32002,  0.00000
 1167.00100,      500,      767,    2.000000,0.000000,    23.34002, 23.34002,  0.00000
 1168.00100,      500,      768,    2.000000,0.000000,    23.36002, 23.36002,  0.00000
 1169.00100,      500,      769,    2.000000,0.000000,    23.38002, 23.38002,  0.00000
 1170.00100,      500,      770,    2.000000,0.000000,    23.40002, 23.40002,  0.00000
 1171.00100,      500,      771,    2.000000,0.000000,    23.42002, 23.42002,  0.00000
 1172.00100,      500,      772,    2.000000,0.000000,    23.44002, 23.44002,  0.00000
 1173.00100,      500,      773,    2.000000,0.000000,    23.46002, 23.46002,  0.00000
 1174.00100,      500,      774,    2.000000,0.000000,    23.48002, 23.48002,  0.00000
 1175.00100,      500,      775,    2.000000,0.000000,    23.50002, 23.50002,  0.00000
 1176.00100,      500,      776,    2.000000,0.000000,    23.52002, 23.52002,  0.00000
 1177.00100,      500,      777,    2.000000,0.000000,    23.54002, 23.54002,  0.00000
 1178.00100,      500,      778,    2.000000,0.000000,    23.56002, 23.56002,  0.00000
 1179.00100,      500,      779,    2.000000,0.000000,    23.58002, 23.58002,  0.00000
 1180.00100,      500,      780,    2.000000,0.000000,    23.60002, 23.60002,  0.00000
 1181.00100,      500,      781,    2.000000,0.000000,    23.62002, 23.62002,  0.00000
 1182.00100,      500,      782,    2.000000,0.000000,    23.64002, 23.64002,  0.00000
 1183.00100,      500,      783,    2.000000,0.000000,    23.66002, 23.66002,  0.00000
 1184.00100,      500,      784,    2.000000,0.000000,    23.68002, 23.68002,  0.00000
 1185.00100,      500,      785,    2.000000,0.000000,    23.70002, 23.70002,  0.00000
 1186.00100,      500,      786,    2.000000,0.000000,    23.72002, 23.72002,  0.00000
 1187.00100,      500,      787,    2.000000,0.000000,    23.74002, 23.74002,  0.00000
 1188.00100,      500,      788,    2.000000,0.000000,    23.76002, 23.76002,  0.00000
 1189.00100,      500,      789,    2.000000,0.000000,    23.78002, 23.78002,  0.00000
